De_CodFolha,De_DescFolha,De_CodEvento,De_DescEvento,De_TipoEvento,DataUltimaUtilizacao,Para_CodFolha,Para_DescFolha,Para_CodEvento,Para_DescEvento,Pred_Para_CodFolha,Pred_Para_DescFolha,Pred_Para_CodEvento,Pred_Para_DescEvento
7,RESCISAO COMP NO MES,25700,NUM MAX DIAS GOZO FER PROPORCIONAIS,R,202303,,,,,39.0,ACORDO TRABALHISTA,27441.0,#N/D
8,RESCISAO COMP FORA DO MES,25700,NUM MAX DIAS GOZO FER PROPORCIONAIS,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,25700,NUM MAX DIAS GOZO FER PROPORCIONAIS,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
1,MENSAL,25701,NUM MAX DIAS GOZO FER 1 VENCIDAS,R,202306,,,,,1.0,MENSAL,27441.0,AGENTE NOCIVO COMP
2,FERIAS 1 OCORRENCIA NO MES,25701,NUM MAX DIAS GOZO FER 1 VENCIDAS,R,202306,,,,,2.0,FERIAS 1 OCORRENCIA NO MES,27441.0,AGENTE NOCIVO COMP
302,RET I MENSAL RETIFICADORA I,25701,NUM MAX DIAS GOZO FER 1 VENCIDAS,R,202304,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
5,RESCISAO,25701,NUM MAX DIAS GOZO FER 1 VENCIDAS,R,202306,,,,,5.0,RESCISAO,27441.0,AGENTE NOCIVO COMP
502,RET I RESCISAO RETIFICADORA,25701,NUM MAX DIAS GOZO FER 1 VENCIDAS,R,202304,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
8,RESCISAO COMP FORA DO MES,25701,NUM MAX DIAS GOZO FER 1 VENCIDAS,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,25701,NUM MAX DIAS GOZO FER 1 VENCIDAS,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
2,FERIAS 1 OCORRENCIA NO MES,25707,NUM DIAS PA EM ABERTO,R,202306,,,,,2.0,FERIAS 1 OCORRENCIA NO MES,27441.0,AGENTE NOCIVO COMP
1,MENSAL,25727,IND FERIAS 1ºOCOR INICIO E FIM MES,R,202306,,,,,1.0,MENSAL,27441.0,AGENTE NOCIVO COMP
2,FERIAS 1 OCORRENCIA NO MES,25727,IND FERIAS 1ºOCOR INICIO E FIM MES,R,202306,,,,,2.0,FERIAS 1 OCORRENCIA NO MES,27441.0,AGENTE NOCIVO COMP
302,RET I MENSAL RETIFICADORA I,25727,IND FERIAS 1ºOCOR INICIO E FIM MES,R,202304,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
6,ADIANTAMENTO QUINZENAL,25727,IND FERIAS 1ºOCOR INICIO E FIM MES,R,202306,,,,,6.0,ADIANTAMENTO QUINZENAL,27441.0,AGENTE NOCIVO COMP
302,RET I MENSAL RETIFICADORA I,25730,IND FERIAS 1ºOCOR INICIO E FIM MES AUX I,R,202304,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
302,RET I MENSAL RETIFICADORA I,25731,IND FERIAS 1ºOCOR INICIO E FIM MES AUXII,R,202304,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
2,FERIAS 1 OCORRENCIA NO MES,25732,PRAZO AQUISICAO-CONCESSAO FERIAS 729/730,R,202306,,,,,2.0,FERIAS 1 OCORRENCIA NO MES,27441.0,AGENTE NOCIVO COMP
7,RESCISAO COMP NO MES,25776,BUSCA INSS RESCISAO,R,202303,,,,,39.0,ACORDO TRABALHISTA,27441.0,#N/D
80,RESCISAO COMP FM DISSIDIO,25777,BUSCA INSS RESCISAO FOLHA DISSIDIO,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
1,MENSAL,25778,BUSCA DIF INSS FOLHA DISSIDIO,R,202306,,,,,1.0,MENSAL,27441.0,AGENTE NOCIVO COMP
7,RESCISAO COMP NO MES,27505,RCFM BUSCA DESC INSS RESC,R,202303,,,,,39.0,ACORDO TRABALHISTA,27441.0,#N/D
8,RESCISAO COMP FORA DO MES,27505,RCFM BUSCA DESC INSS RESC,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,27505,RCFM BUSCA DESC INSS RESC,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,25780,RCM BUSCA SAL CONT INSS MES RESC,R,202303,,,,,39.0,ACORDO TRABALHISTA,27441.0,#N/D
8,RESCISAO COMP FORA DO MES,27500,RCFM BUSCA BASE INSS RESC,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,27500,RCFM BUSCA BASE INSS RESC,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
8,RESCISAO COMP FORA DO MES,27502,RCFM BUSCA BASE INSS RESC COMPL FM,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
7,RESCISAO COMP NO MES,27800,RCM BUSCA SAL CONT INSS 13 RESC,R,202303,,,,,39.0,ACORDO TRABALHISTA,27441.0,#N/D
80,RESCISAO COMP FM DISSIDIO,25781,BUSCA SAL CONT RESCISAO FOLHA DISSIDIO,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,25786,RCM-BUSCA SALARIO RESCISAO,R,202303,,,,,39.0,ACORDO TRABALHISTA,27441.0,#N/D
8,RESCISAO COMP FORA DO MES,25786,RCM-BUSCA SALARIO RESCISAO,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,25786,RCM-BUSCA SALARIO RESCISAO,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,27500,RCFM BUSCA BASE INSS RESC,R,202303,,,,,39.0,ACORDO TRABALHISTA,27441.0,#N/D
8,RESCISAO COMP FORA DO MES,25790,RCM-INDICE AUMENTO SALARIAL,R,202107,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,25790,RCM-INDICE AUMENTO SALARIAL,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
8,RESCISAO COMP FORA DO MES,25811,RCM-BSC HS.EXTRAS 50%,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,25811,RCM-BSC HS.EXTRAS 50%,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
8,RESCISAO COMP FORA DO MES,25840,RCM-BSC FERIAS 1 OC.,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,25840,RCM-BSC FERIAS 1 OC.,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
8,RESCISAO COMP FORA DO MES,25845,RCM-BSC 1/3 FERIAS 1 OC.,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,25845,RCM-BSC 1/3 FERIAS 1 OC.,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,25927,RCM-BSC 1/3 FERIAS RESCISAO,R,202303,,,,,39.0,ACORDO TRABALHISTA,27441.0,#N/D
8,RESCISAO COMP FORA DO MES,25927,RCM-BSC 1/3 FERIAS RESCISAO,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,25927,RCM-BSC 1/3 FERIAS RESCISAO,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,25875,RCM-BSC SALDO DE SALARIO,R,202303,,,,,39.0,ACORDO TRABALHISTA,27441.0,#N/D
8,RESCISAO COMP FORA DO MES,25875,RCM-BSC SALDO DE SALARIO,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,25875,RCM-BSC SALDO DE SALARIO,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,25878,RCM-BSC AVISO PREVIO INDENIZADO S INC,R,202303,,,,,39.0,ACORDO TRABALHISTA,27441.0,#N/D
8,RESCISAO COMP FORA DO MES,25878,RCM-BSC AVISO PREVIO INDENIZADO S INC,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,25878,RCM-BSC AVISO PREVIO INDENIZADO S INC,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,25880,RCM-BSC MEDIA AVISO PREVIO INDENIZADO,R,202303,,,,,39.0,ACORDO TRABALHISTA,27441.0,#N/D
8,RESCISAO COMP FORA DO MES,25880,RCM-BSC MEDIA AVISO PREVIO INDENIZADO,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,25880,RCM-BSC MEDIA AVISO PREVIO INDENIZADO,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
8,RESCISAO COMP FORA DO MES,25881,RCM-BSC IND.ART 479 CLT,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
8,RESCISAO COMP FORA DO MES,25896,RCM-BSC FERIAS VENCIDAS,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,25896,RCM-BSC FERIAS VENCIDAS,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
8,RESCISAO COMP FORA DO MES,25897,RCM-BSC MEDIAS FERIAS VENCIDAS,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,25897,RCM-BSC MEDIAS FERIAS VENCIDAS,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,25900,RCM-BSC FERIAS PROPORCIONAIS,R,202303,,,,,39.0,ACORDO TRABALHISTA,27441.0,#N/D
8,RESCISAO COMP FORA DO MES,25900,RCM-BSC FERIAS PROPORCIONAIS,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,25900,RCM-BSC FERIAS PROPORCIONAIS,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,25901,RCM-BSC FERIAS PROPORCIONAIS,R,202303,,,,,39.0,ACORDO TRABALHISTA,27441.0,#N/D
8,RESCISAO COMP FORA DO MES,25901,RCM-BSC FERIAS PROPORCIONAIS,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,25901,RCM-BSC FERIAS PROPORCIONAIS,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,25905,RCM-BSC FERIAS IND.AVISO PREVIO,R,202303,,,,,39.0,ACORDO TRABALHISTA,27441.0,#N/D
8,RESCISAO COMP FORA DO MES,25905,RCM-BSC FERIAS IND.AVISO PREVIO,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,25905,RCM-BSC FERIAS IND.AVISO PREVIO,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,25906,RCM-BSC MEDIA FERIAS IND.AVISO PREVIO,R,202303,,,,,39.0,ACORDO TRABALHISTA,27441.0,#N/D
8,RESCISAO COMP FORA DO MES,25906,RCM-BSC MEDIA FERIAS IND.AVISO PREVIO,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,25906,RCM-BSC MEDIA FERIAS IND.AVISO PREVIO,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,25907,RCM-BSC 13 SAL.PROPORCIONAL,R,202303,,,,,39.0,ACORDO TRABALHISTA,27441.0,#N/D
8,RESCISAO COMP FORA DO MES,25907,RCM-BSC 13 SAL.PROPORCIONAL,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,25907,RCM-BSC 13 SAL.PROPORCIONAL,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,25910,RCM-BSC 13 SAL.PROPORCIONAL MEDIAS,R,202303,,,,,39.0,ACORDO TRABALHISTA,27441.0,#N/D
8,RESCISAO COMP FORA DO MES,25910,RCM-BSC 13 SAL.PROPORCIONAL MEDIAS,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,25910,RCM-BSC 13 SAL.PROPORCIONAL MEDIAS,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,25911,RCM-BSC 13 SAL.IND.AVISO PREVIO,R,202303,,,,,39.0,ACORDO TRABALHISTA,27441.0,#N/D
8,RESCISAO COMP FORA DO MES,25911,RCM-BSC 13 SAL.IND.AVISO PREVIO,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,25911,RCM-BSC 13 SAL.IND.AVISO PREVIO,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,25912,RCM-BSC MEDIA 13 SAL.IND.AVISO PREVIO,R,202303,,,,,39.0,ACORDO TRABALHISTA,27441.0,#N/D
8,RESCISAO COMP FORA DO MES,25912,RCM-BSC MEDIA 13 SAL.IND.AVISO PREVIO,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,25912,RCM-BSC MEDIA 13 SAL.IND.AVISO PREVIO,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
8,RESCISAO COMP FORA DO MES,25925,RCM-BSC DESC.IND.ART 480 CLT,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,25935,RCM - RES DIF DSR HORAS EXTRAS,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
1,MENSAL,25946,INDICADOR CONTRIBUICAO SINDICAL ANUAL,R,202303,,,,,1.0,MENSAL,27441.0,AGENTE NOCIVO COMP
302,RET I MENSAL RETIFICADORA I,25946,INDICADOR CONTRIBUICAO SINDICAL ANUAL,R,202303,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
5,RESCISAO,25946,INDICADOR CONTRIBUICAO SINDICAL ANUAL,R,202303,,,,,5.0,RESCISAO,27441.0,AGENTE NOCIVO COMP
502,RET I RESCISAO RETIFICADORA,25946,INDICADOR CONTRIBUICAO SINDICAL ANUAL,R,202303,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
1,MENSAL,28005,INDICA CONTRIBUICAO SINDICAL,R,202306,,,,,1.0,MENSAL,27441.0,AGENTE NOCIVO COMP
302,RET I MENSAL RETIFICADORA I,28005,INDICA CONTRIBUICAO SINDICAL,R,202304,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
302,RET I MENSAL RETIFICADORA I,25950,MES CONTRIBUICAO SINDICAL,R,202304,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
502,RET I RESCISAO RETIFICADORA,25950,MES CONTRIBUICAO SINDICAL,R,202304,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
1,MENSAL,25952,CS-INDICA MES REFERENCIA > MARCO,R,202306,,,,,1.0,MENSAL,27441.0,AGENTE NOCIVO COMP
302,RET I MENSAL RETIFICADORA I,25952,CS-INDICA MES REFERENCIA > MARCO,R,202304,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
5,RESCISAO,25952,CS-INDICA MES REFERENCIA > MARCO,R,202306,,,,,5.0,RESCISAO,27441.0,AGENTE NOCIVO COMP
502,RET I RESCISAO RETIFICADORA,25952,CS-INDICA MES REFERENCIA > MARCO,R,202304,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
1,MENSAL,25962,RES CONTRIB SINDICAL RETORNO AFASTAMENTO,R,202212,,,,,1.0,MENSAL,11401.0,BASE MEDIA FERIAS
1,MENSAL,25965,NUM DIAS FERIAS P/SALARIO FAMILIA,R,202306,,,,,1.0,MENSAL,27441.0,AGENTE NOCIVO COMP
302,RET I MENSAL RETIFICADORA I,25965,NUM DIAS FERIAS P/SALARIO FAMILIA,R,202304,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
1,MENSAL,25970,RES DIF DSR HORAS EXTRAS,R,202306,,,,,1.0,MENSAL,27441.0,AGENTE NOCIVO COMP
1,MENSAL,25980,RES DIF DSR AD NOTURNO,R,202301,,,,,1.0,MENSAL,27441.0,AGENTE NOCIVO COMP
1,MENSAL,25985,NUM DIAS A DESCONSIDERAR FEVEREIRO,R,202302,,,,,1.0,MENSAL,27441.0,AGENTE NOCIVO COMP
6,ADIANTAMENTO QUINZENAL,25985,NUM DIAS A DESCONSIDERAR FEVEREIRO,R,202302,,,,,6.0,ADIANTAMENTO QUINZENAL,27441.0,AGENTE NOCIVO COMP
1,MENSAL,25986,NUM DIAS CORRETOS MES,R,202306,,,,,1.0,MENSAL,27441.0,AGENTE NOCIVO COMP
10,MENSAL PRO-LABORE/DIRETOR,25986,NUM DIAS CORRETOS MES,R,202306,,,,,39.0,ACORDO TRABALHISTA,27441.0,#N/D
17,ADIANTAMENTO PRO-LABORE,25986,NUM DIAS CORRETOS MES,R,202306,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
301,RET I MENSAL TOTALIZADORA,25986,NUM DIAS CORRETOS MES,R,202209,,,,,39.0,ACORDO TRABALHISTA,11401.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
302,RET I MENSAL RETIFICADORA I,25986,NUM DIAS CORRETOS MES,R,202304,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
5,RESCISAO,25986,NUM DIAS CORRETOS MES,R,202306,,,,,5.0,RESCISAO,27441.0,AGENTE NOCIVO COMP
502,RET I RESCISAO RETIFICADORA,25986,NUM DIAS CORRETOS MES,R,202304,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
6,ADIANTAMENTO QUINZENAL,25986,NUM DIAS CORRETOS MES,R,202306,,,,,6.0,ADIANTAMENTO QUINZENAL,27441.0,AGENTE NOCIVO COMP
7,RESCISAO COMP NO MES,25986,NUM DIAS CORRETOS MES,R,202303,,,,,39.0,ACORDO TRABALHISTA,27441.0,#N/D
8,RESCISAO COMP FORA DO MES,25986,NUM DIAS CORRETOS MES,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,25986,NUM DIAS CORRETOS MES,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
81,RESCISAO PRO LABORE,25986,NUM DIAS CORRETOS MES,R,202302,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
302,RET I MENSAL RETIFICADORA I,25987,NUM DIAS CORRETOS MES POSTERIOR,R,202304,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
502,RET I RESCISAO RETIFICADORA,25987,NUM DIAS CORRETOS MES POSTERIOR,R,202304,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
5,RESCISAO,25990,NUM DIAS ATE A DATA BASE AUX,R,202304,,,,,5.0,RESCISAO,27441.0,AGENTE NOCIVO COMP
502,RET I RESCISAO RETIFICADORA,25990,NUM DIAS ATE A DATA BASE AUX,R,202304,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
5,RESCISAO,25991,NUM DIAS ATE A DATA BASE AUX,R,202304,,,,,5.0,RESCISAO,27441.0,AGENTE NOCIVO COMP
502,RET I RESCISAO RETIFICADORA,25991,NUM DIAS ATE A DATA BASE AUX,R,202304,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
5,RESCISAO,25992,INDICADOR DE FERIAS PROP,R,202304,,,,,5.0,RESCISAO,27441.0,AGENTE NOCIVO COMP
502,RET I RESCISAO RETIFICADORA,25992,INDICADOR DE FERIAS PROP,R,202304,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,25992,INDICADOR DE FERIAS PROP,R,202303,,,,,39.0,ACORDO TRABALHISTA,27441.0,#N/D
8,RESCISAO COMP FORA DO MES,25992,INDICADOR DE FERIAS PROP,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,25992,INDICADOR DE FERIAS PROP,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
1,MENSAL,25995,INDICADOR 13 SALARIO P/RESCISAO,R,202212,,,,,1.0,MENSAL,11401.0,BASE MEDIA FERIAS
2,FERIAS 1 OCORRENCIA NO MES,25995,INDICADOR 13 SALARIO P/RESCISAO,R,202112,,,,,2.0,FERIAS 1 OCORRENCIA NO MES,27411.0,BASE MED HX NOT STS 13º SAL
5,RESCISAO,25995,INDICADOR 13 SALARIO P/RESCISAO,R,202212,,,,,5.0,RESCISAO,11401.0,BASE MEDIA FERIAS
5,RESCISAO,26001,INDICADOR DEMISSAO SEXTA FEIRA,R,202306,,,,,5.0,RESCISAO,27441.0,AGENTE NOCIVO COMP
5,RESCISAO,26006,INDICADOR PAGTO RESC MES,R,202306,,,,,5.0,RESCISAO,27441.0,AGENTE NOCIVO COMP
502,RET I RESCISAO RETIFICADORA,26006,INDICADOR PAGTO RESC MES,R,202304,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,26006,INDICADOR PAGTO RESC MES,R,202303,,,,,39.0,ACORDO TRABALHISTA,27441.0,#N/D
8,RESCISAO COMP FORA DO MES,26006,INDICADOR PAGTO RESC MES,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,26006,INDICADOR PAGTO RESC MES,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
502,RET I RESCISAO RETIFICADORA,26007,INDICADOR FOLHA DE RESCISAO,R,202304,,,,,39.0,ACORDO TRABALHISTA,27441.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
5,RESCISAO,26027,IND PAGTO IND 7238,R,202301,,,,,5.0,RESCISAO,27441.0,AGENTE NOCIVO COMP
7,RESCISAO COMP NO MES,26031,BUSCA NUM DIAS AVISO PREVIO,R,202303,,,,,39.0,ACORDO TRABALHISTA,27441.0,#N/D
8,RESCISAO COMP FORA DO MES,26031,BUSCA NUM DIAS AVISO PREVIO,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,26031,BUSCA NUM DIAS AVISO PREVIO,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,26032,BUSCA NUM AVOS 13 AV PREV IND,R,202303,,,,,39.0,ACORDO TRABALHISTA,27441.0,#N/D
8,RESCISAO COMP FORA DO MES,26032,BUSCA NUM AVOS 13 AV PREV IND,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,26032,BUSCA NUM AVOS 13 AV PREV IND,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,26037,BUSCA NUM DIAS DIREITO FER PROP RESC,R,202303,,,,,39.0,ACORDO TRABALHISTA,27441.0,#N/D
8,RESCISAO COMP FORA DO MES,26037,BUSCA NUM DIAS DIREITO FER PROP RESC,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,26037,BUSCA NUM DIAS DIREITO FER PROP RESC,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
7,RESCISAO COMP NO MES,26040,BUSCA AVOS REFL AV IND FERIAS RESC,R,202303,,,,,39.0,ACORDO TRABALHISTA,27441.0,#N/D
8,RESCISAO COMP FORA DO MES,26040,BUSCA AVOS REFL AV IND FERIAS RESC,R,202206,,,,,39.0,ACORDO TRABALHISTA,27411.0,#N/D
80,RESCISAO COMP FM DISSIDIO,26040,BUSCA AVOS REFL AV IND FERIAS RESC,R,202207,,,,,39.0,ACORDO TRABALHISTA,27411.0,ADCIONAL DE HORAS TRABALHADAS RESULTADO
1,MENSAL,26045,BUSCA 13 SALARIO PAGO PARTE VARIAVEL,R,202212,,,,,1.0,MENSAL,11401.0,BASE MEDIA FERIAS
1,MENSAL,26067,BUSCA TOTAL 13 SALARIO P/RECALCULO,R,202212,,,,,1.0,MENSAL,11401.0,BASE MEDIA FERIAS
