De_CodFolha,De_DescFolha,De_CodEvento,De_DescEvento,De_TipoEvento,DataUltimaUtilizacao,Para_CodFolha,Para_DescFolha,Para_CodEvento,Para_DescEvento
12,RESCISAO COMPLEMENTAR,11910,VALOR DA GRATIFICAÇÃO FUNÇÃO,R,201811,8,RESCISAO COMP FORA DO MES,27140,VALOR DA GRATIFICAÇÃO FUNÇÃO
12,RESCISAO COMPLEMENTAR,22920,NUMERO DE DIAS UTEIS(DIA DA SEMANA),R,201812,8,RESCISAO COMP FORA DO MES,27148,NUMERO DE DIAS UTEIS(DIA DA SEMANA)
12,RESCISAO COMPLEMENTAR,22930,NUMERO DE SABADO DO MES,R,201812,8,RESCISAO COMP FORA DO MES,27149,NUMERO DE SABADO DO MES
12,RESCISAO COMPLEMENTAR,23175,MEDIA ADCIONAL NOTURNO 20% FERIAS,R,201104,8,RESCISAO COMP FORA DO MES,27361,MEDIA ADCIONAL NOTURNO 20% FERIAS
12,RESCISAO COMPLEMENTAR,23195,MEDIA ADICIONAL NOTURNO 20% 13º SALARIO,R,201801,8,RESCISAO COMP FORA DO MES,27364,MEDIA ADICIONAL NOTURNO 20% 13º SALARIO
12,RESCISAO COMPLEMENTAR,23920,SIND FISIOTERAPIA IND,R,201812,8,RESCISAO COMP FORA DO MES,27405,SIND FISIOTERAPIA IND
12,RESCISAO COMPLEMENTAR,20020,QUANT DIAS FERIAS MES,R,201805,8,RESCISAO COMP FORA DO MES,28485,NUM DIAS FERIAS
13,FOLHA COMPLEMENTAR,10,SALARIO MENSAL,P,201702,13,    COMPLEMENTAR DIAS 01 A 10,5,SALARIO
13,FOLHA COMPLEMENTAR,350,DIF.SALARIAL REF. CONV.COLETIVA,P,200406,13,    COMPLEMENTAR DIAS 01 A 10,6,DIF SALARIO MENSAL
13,FOLHA COMPLEMENTAR,120,INSAL 20% SOBRE PISO STS,P,201702,13,    COMPLEMENTAR DIAS 01 A 10,30,ADICIONAL INSALUBRIDADE
13,FOLHA COMPLEMENTAR,200,ASSIDUIDADE,P,201103,13,    COMPLEMENTAR DIAS 01 A 10,1960,ASSIDUIDADE
13,FOLHA COMPLEMENTAR,1080,PAGAMENTO,P,202102,13,    COMPLEMENTAR DIAS 01 A 10,3435,PAGAMENTO
13,FOLHA COMPLEMENTAR,1650,01 DIA TRABALHADO MÊS 08/06,P,200702,13,    COMPLEMENTAR DIAS 01 A 10,3445,01 DIA TRABALHADO MÊS 08/06
13,FOLHA COMPLEMENTAR,1660,01 DIA TRABALHADO MES 10/06,P,200702,13,    COMPLEMENTAR DIAS 01 A 10,3450,01 DIA TRABALHADO MES 10/06
13,FOLHA COMPLEMENTAR,1670,15 DIAS TRABALHADOS NO MES 02/15,P,200702,13,    COMPLEMENTAR DIAS 01 A 10,3455,15 DIAS TRABALHADOS NO MES 02/15
13,FOLHA COMPLEMENTAR,5000,INSS,D,201702,13,    COMPLEMENTAR DIAS 01 A 10,7200,INSS MES
13,FOLHA COMPLEMENTAR,5010,IRRF,D,200406,13,    COMPLEMENTAR DIAS 01 A 10,7400,IRRF MES
13,FOLHA COMPLEMENTAR,10000,TOTAL PROVENTOS,R,202102,13,    COMPLEMENTAR DIAS 01 A 10,10000,TOTAL PROVENTOS
13,FOLHA COMPLEMENTAR,10360,TOTAL PROVENTOS AUX III,R,202102,13,    COMPLEMENTAR DIAS 01 A 10,10001,TOTAL DE PROVENTOS
13,FOLHA COMPLEMENTAR,10385,TOTAL PROV IV,R,202102,13,    COMPLEMENTAR DIAS 01 A 10,10005,TOTAL PROV IV
13,FOLHA COMPLEMENTAR,10010,TOTAL DESCONTOS,R,201702,13,    COMPLEMENTAR DIAS 01 A 10,10100,TOTAL DESCONTOS
13,FOLHA COMPLEMENTAR,10100,SALARIO LIQUIDO,R,202102,13,    COMPLEMENTAR DIAS 01 A 10,10200,LIQUIDO A RECEBER
13,FOLHA COMPLEMENTAR,10050,SALARIO CONTRATUAL,R,202202,13,    COMPLEMENTAR DIAS 01 A 10,11000,SALARIO CONTRATUAL
13,FOLHA COMPLEMENTAR,10730,ADICIONAL PERICULOSIDADE RESULTADO,R,202202,13,    COMPLEMENTAR DIAS 01 A 10,11025,RES PERICULOSIDADE
13,FOLHA COMPLEMENTAR,10520,TRIENIO RESULTADO,R,202202,13,    COMPLEMENTAR DIAS 01 A 10,11205,RES TRIENIO
13,FOLHA COMPLEMENTAR,10540,QUINQUENIO RESULTADO,R,202202,13,    COMPLEMENTAR DIAS 01 A 10,11210,RES QUINQUENIO
13,FOLHA COMPLEMENTAR,10130,BASE CALC AFASTAMENTO,R,202202,13,    COMPLEMENTAR DIAS 01 A 10,11430,BASE AFASTAMENTO
13,FOLHA COMPLEMENTAR,10790,BASE CALCULO ADICIONAL NOTURNO,R,202202,13,    COMPLEMENTAR DIAS 01 A 10,11525,BASE SALARIO HORA EXTRA E AD NOTURNO
13,FOLHA COMPLEMENTAR,20090,QUANT HORAS TRAB MES (JORNADA TRABALHO),R,202202,13,    COMPLEMENTAR DIAS 01 A 10,11600,CARGA HORARIA MENSAL
13,FOLHA COMPLEMENTAR,10020,SALARIO CONT. INSS,R,202202,13,    COMPLEMENTAR DIAS 01 A 10,12000,BASE INSS MES
13,FOLHA COMPLEMENTAR,10110,SAL CONTRIB INSS ATE O TETO,R,202202,13,    COMPLEMENTAR DIAS 01 A 10,12200,BASE INSS LIMITE TETO INSS
13,FOLHA COMPLEMENTAR,10030,REND TRIB BRUTOS,R,201103,13,    COMPLEMENTAR DIAS 01 A 10,13000,BASE BRUTA IRRF MES
13,FOLHA COMPLEMENTAR,10070,BASE CALC IRRF MES,R,201103,13,    COMPLEMENTAR DIAS 01 A 10,13000,BASE BRUTA IRRF MES
13,FOLHA COMPLEMENTAR,10080,DEDUCOES IRRF MES,R,201103,13,    COMPLEMENTAR DIAS 01 A 10,13600,DEDUCOES IRRF MES
13,FOLHA COMPLEMENTAR,23010,DEDUCOES DEP IRRF,R,200702,13,    COMPLEMENTAR DIAS 01 A 10,13650,DEDUCAO DEPENDENTE IRRF MES
13,FOLHA COMPLEMENTAR,20040,QUANT DEP IRRF,R,200702,13,    COMPLEMENTAR DIAS 01 A 10,13695,NUM DEP IMPOSTO RENDA
13,FOLHA COMPLEMENTAR,10040,BASE CALC FGTS MES,R,202202,13,    COMPLEMENTAR DIAS 01 A 10,14000,BASE FGTS MES
13,FOLHA COMPLEMENTAR,10090,FGTS MES,R,201702,13,    COMPLEMENTAR DIAS 01 A 10,14300,FGTS MES
13,FOLHA COMPLEMENTAR,20000,QUANT DIAS TRAB MES,R,202202,13,    COMPLEMENTAR DIAS 01 A 10,20005,NUM DIAS TRABALHADOS MES
13,FOLHA COMPLEMENTAR,10510,QUANT TRIENIOS,R,202202,13,    COMPLEMENTAR DIAS 01 A 10,20205,NUM TRIENIOS
13,FOLHA COMPLEMENTAR,10530,QUANT QUINQUENIOS,R,202202,13,    COMPLEMENTAR DIAS 01 A 10,20210,NUM QUINQUENIOS
13,FOLHA COMPLEMENTAR,20070,QUANT HORAS EXTRAS 50%,R,200702,13,    COMPLEMENTAR DIAS 01 A 10,20600,QTD HORAS EXTRAS 50%
13,FOLHA COMPLEMENTAR,20210,QUANT HORAS ADICIONAL NOTURNO,R,200702,13,    COMPLEMENTAR DIAS 01 A 10,21100,QTD ADICIONAL NOTURNO 20%
13,FOLHA COMPLEMENTAR,20030,QUANT DIAS AFASTAMENTO MES,R,201103,13,    COMPLEMENTAR DIAS 01 A 10,21604,NUM DIAS AFASTAMENTO MES
13,FOLHA COMPLEMENTAR,22780,QUANT DIAS NAO TRAB ADMISSAO,R,200702,13,    COMPLEMENTAR DIAS 01 A 10,21606,NUM DIAS NAO TRAB ADMISSAO
13,FOLHA COMPLEMENTAR,22810,QUANT DIAS NAO UTEIS DSR,R,202202,13,    COMPLEMENTAR DIAS 01 A 10,21610,NUM DIAS DSR ( DOMINGOS / FERIADOS )
13,FOLHA COMPLEMENTAR,22770,QUANT DIAS UTEIS DSR,R,202202,13,    COMPLEMENTAR DIAS 01 A 10,21611,NUM DIAS UTEIS DSR
13,FOLHA COMPLEMENTAR,23140,NUM DIAS CORRETO MES,R,202202,13,    COMPLEMENTAR DIAS 01 A 10,25986,NUM DIAS CORRETOS MES
13,FOLHA COMPLEMENTAR,11790,INDICADOR MATERNIDADE < 01.09.2003,R,202202,13,    COMPLEMENTAR DIAS 01 A 10,26180,INDICADOR MATERNIDADE < 01/09/2003
13,FOLHA COMPLEMENTAR,10560,INDIC INSAL 20% SOBRE SALARIO MINIMO,R,202202,13,    COMPLEMENTAR DIAS 01 A 10,27100,INDIC INSAL 20% SOBRE SALARIO MINIMO
13,FOLHA COMPLEMENTAR,10570,INDIC INSAL 20% SOBRE SALARIO BASE,R,200702,13,    COMPLEMENTAR DIAS 01 A 10,27102,INDIC INSAL 20% SOBRE SALARIO BASE
13,FOLHA COMPLEMENTAR,10580,INDIC INSAL 40% SOBRE SALARIO BASE,R,200702,13,    COMPLEMENTAR DIAS 01 A 10,27103,INDIC INSAL 40% SOBRE SALARIO BASE
13,FOLHA COMPLEMENTAR,10590,INSAL 20% SOBRE PISO SAL RESULTADO,R,202202,13,    COMPLEMENTAR DIAS 01 A 10,27104,INSAL 20% SOBRE PISO SAL RESULTADO
13,FOLHA COMPLEMENTAR,10600,INSAL 20% SOBRE SALARIO BASE RESULTADO,R,200702,13,    COMPLEMENTAR DIAS 01 A 10,27106,INSAL 20% SOBRE SALARIO BASE RESULTADO
13,FOLHA COMPLEMENTAR,10610,INSAL 40% SOBRE SALARIO BASE RESULTADO,R,200702,13,    COMPLEMENTAR DIAS 01 A 10,27107,INSAL 40% SOBRE SALARIO BASE RESULTADO
13,FOLHA COMPLEMENTAR,10620,VALOR GRATIFICACAO,R,202202,13,    COMPLEMENTAR DIAS 01 A 10,27110,VALOR GRATIFICACAO
13,FOLHA COMPLEMENTAR,10660,QUANT MEDIA HORAS EXTRAS 50% (13º),R,200702,13,    COMPLEMENTAR DIAS 01 A 10,27120,QUANT MEDIA HORAS EXTRAS 50% (13º)
13,FOLHA COMPLEMENTAR,10690,MEDIA HORAS EXTRAS 50% 13º SALARIO,R,200702,13,    COMPLEMENTAR DIAS 01 A 10,27121,MEDIA HORAS EXTRAS 50% 13º SALARIO
13,FOLHA COMPLEMENTAR,10780,MEDIA ADICIONAL NOTURNO 13º SALARIO,R,200702,13,    COMPLEMENTAR DIAS 01 A 10,27124,MEDIA ADICIONAL NOTURNO 13º SALARIO
13,FOLHA COMPLEMENTAR,11040,VALOR DO ADCIONAL NOTURNO 20%,R,202202,13,    COMPLEMENTAR DIAS 01 A 10,27139,VALOR DO ADCIONAL NOTURNO 20%
13,FOLHA COMPLEMENTAR,11910,VALOR DA GRATIFICAÇÃO FUNÇÃO,R,202202,13,    COMPLEMENTAR DIAS 01 A 10,27140,VALOR DA GRATIFICAÇÃO FUNÇÃO
13,FOLHA COMPLEMENTAR,22920,NUMERO DE DIAS UTEIS(DIA DA SEMANA),R,201103,13,    COMPLEMENTAR DIAS 01 A 10,27148,NUMERO DE DIAS UTEIS(DIA DA SEMANA)
13,FOLHA COMPLEMENTAR,22930,NUMERO DE SABADO DO MES,R,201103,13,    COMPLEMENTAR DIAS 01 A 10,27149,NUMERO DE SABADO DO MES
13,FOLHA COMPLEMENTAR,24055,PERCENTUAL ASSIDUID SIND DA ENF (SIENF),R,202202,13,    COMPLEMENTAR DIAS 01 A 10,27394,ASSIDUIDADE SIND DA ENFERMAGEM (SIENF)
13,FOLHA COMPLEMENTAR,24065,IND SINDICATO DA ENFERMAGEM (SIENF),R,202202,13,    COMPLEMENTAR DIAS 01 A 10,27396,IND SINDICATO DA ENFERMAGEM (SIENF)
13,FOLHA COMPLEMENTAR,24105,IND SIND TRABALHADORES SAUDE - STS,R,202202,13,    COMPLEMENTAR DIAS 01 A 10,27397,IND SIND TRABALHADORES SAUDE - STS
13,FOLHA COMPLEMENTAR,23920,SIND FISIOTERAPIA IND,R,202202,13,    COMPLEMENTAR DIAS 01 A 10,27405,SIND FISIOTERAPIA IND
13,FOLHA COMPLEMENTAR,20020,QUANT DIAS FERIAS MES,R,200702,13,    COMPLEMENTAR DIAS 01 A 10,28485,NUM DIAS FERIAS
14,ACORDO TRABALHISTA,210,DIFERENCA SALARIAL,P,201208,39,ACORDO TRABALHISTA,6,DIF SALARIO MENSAL
14,ACORDO TRABALHISTA,1610,SALDO DE SALARIO,P,201302,39,ACORDO TRABALHISTA,10,SALDO DE SALARIO
14,ACORDO TRABALHISTA,120,INSAL 20% SOBRE PISO STS,P,201208,39,ACORDO TRABALHISTA,30,ADICIONAL INSALUBRIDADE
14,ACORDO TRABALHISTA,23190,DIF.AD.NOTURNO ACM 01495-2008,P,200902,39,ACORDO TRABALHISTA,1101,DIF ADICIONAL NOTURNO 20%
14,ACORDO TRABALHISTA,1510,FERIAS PROPORCIONAIS,P,201208,39,ACORDO TRABALHISTA,5105,FERIAS PROPORCIONAIS
14,ACORDO TRABALHISTA,3360,13º SALARIO PROPORCIONAL,P,201208,39,ACORDO TRABALHISTA,5120,13 SALARIO PROPORCIONAL
14,ACORDO TRABALHISTA,1560,1/3 FERIAS RESCISAO,P,201208,39,ACORDO TRABALHISTA,5180,1/3 FERIAS PROPORCIONAIS
14,ACORDO TRABALHISTA,5020,FALTAS INJUSTIFICADAS,D,201208,39,ACORDO TRABALHISTA,7000,DESCONTO FALTAS INJUSTIFICADAS
14,ACORDO TRABALHISTA,5000,INSS,D,201302,39,ACORDO TRABALHISTA,7200,INSS MES
14,ACORDO TRABALHISTA,5230,DESCONTO AVISO PREVIO,D,201208,39,ACORDO TRABALHISTA,8000,DESCONTO AVISO PREVIO
14,ACORDO TRABALHISTA,5790,PLANO DE ASSISTÊNCIA ODONTOLÓGICA,D,201208,39,ACORDO TRABALHISTA,8535,PLANO DE ASSISTÊNCIA ODONTOLÓGICA
14,ACORDO TRABALHISTA,10000,TOTAL PROVENTOS,R,201302,39,ACORDO TRABALHISTA,10000,TOTAL PROVENTOS
14,ACORDO TRABALHISTA,10360,TOTAL PROVENTOS AUX III,R,201302,39,ACORDO TRABALHISTA,10001,TOTAL DE PROVENTOS
14,ACORDO TRABALHISTA,10010,TOTAL DESCONTOS,R,201302,39,ACORDO TRABALHISTA,10100,TOTAL DESCONTOS
14,ACORDO TRABALHISTA,10100,SALARIO LIQUIDO,R,201302,39,ACORDO TRABALHISTA,10200,LIQUIDO A RECEBER
14,ACORDO TRABALHISTA,10050,SALARIO CONTRATUAL,R,201302,39,ACORDO TRABALHISTA,11000,SALARIO CONTRATUAL
14,ACORDO TRABALHISTA,10730,ADICIONAL PERICULOSIDADE RESULTADO,R,200902,39,ACORDO TRABALHISTA,11025,RES PERICULOSIDADE
14,ACORDO TRABALHISTA,10130,BASE CALC AFASTAMENTO,R,201302,39,ACORDO TRABALHISTA,11430,BASE AFASTAMENTO
14,ACORDO TRABALHISTA,10790,BASE CALCULO ADICIONAL NOTURNO,R,201302,39,ACORDO TRABALHISTA,11525,BASE SALARIO HORA EXTRA E AD NOTURNO
14,ACORDO TRABALHISTA,20090,QUANT HORAS TRAB MES (JORNADA TRABALHO),R,201302,39,ACORDO TRABALHISTA,11600,CARGA HORARIA MENSAL
14,ACORDO TRABALHISTA,10020,SALARIO CONT. INSS,R,201302,39,ACORDO TRABALHISTA,12000,BASE INSS MES
14,ACORDO TRABALHISTA,10110,SAL CONTRIB INSS ATE O TETO,R,201302,39,ACORDO TRABALHISTA,12200,BASE INSS LIMITE TETO INSS
14,ACORDO TRABALHISTA,10030,REND TRIB BRUTOS,R,200902,39,ACORDO TRABALHISTA,13000,BASE BRUTA IRRF MES
14,ACORDO TRABALHISTA,10070,BASE CALC IRRF MES,R,200902,39,ACORDO TRABALHISTA,13000,BASE BRUTA IRRF MES
14,ACORDO TRABALHISTA,10080,DEDUCOES IRRF MES,R,200902,39,ACORDO TRABALHISTA,13600,DEDUCOES IRRF MES
14,ACORDO TRABALHISTA,23010,DEDUCOES DEP IRRF,R,200902,39,ACORDO TRABALHISTA,13650,DEDUCAO DEPENDENTE IRRF MES
14,ACORDO TRABALHISTA,20040,QUANT DEP IRRF,R,200902,39,ACORDO TRABALHISTA,13695,NUM DEP IMPOSTO RENDA
14,ACORDO TRABALHISTA,10040,BASE CALC FGTS MES,R,201302,39,ACORDO TRABALHISTA,14000,BASE FGTS MES
14,ACORDO TRABALHISTA,10090,FGTS MES,R,201302,39,ACORDO TRABALHISTA,14300,FGTS MES
14,ACORDO TRABALHISTA,20000,QUANT DIAS TRAB MES,R,201302,39,ACORDO TRABALHISTA,20005,NUM DIAS TRABALHADOS MES
14,ACORDO TRABALHISTA,10510,QUANT TRIENIOS,R,201208,39,ACORDO TRABALHISTA,20205,NUM TRIENIOS
14,ACORDO TRABALHISTA,10530,QUANT QUINQUENIOS,R,201208,39,ACORDO TRABALHISTA,20210,NUM QUINQUENIOS
14,ACORDO TRABALHISTA,20070,QUANT HORAS EXTRAS 50%,R,200902,39,ACORDO TRABALHISTA,20600,QTD HORAS EXTRAS 50%
14,ACORDO TRABALHISTA,20210,QUANT HORAS ADICIONAL NOTURNO,R,201208,39,ACORDO TRABALHISTA,21100,QTD ADICIONAL NOTURNO 20%
14,ACORDO TRABALHISTA,20060,QUANT DIAS FALTAS INJUSTIFICADAS,R,200902,39,ACORDO TRABALHISTA,21400,QTD. DIAS FALTAS INJUSTIFICADAS
14,ACORDO TRABALHISTA,20030,QUANT DIAS AFASTAMENTO MES,R,200902,39,ACORDO TRABALHISTA,21604,NUM DIAS AFASTAMENTO MES
14,ACORDO TRABALHISTA,22790,QUANT DIAS NAO TRAB RESCISAO,R,201302,39,ACORDO TRABALHISTA,21609,NUM DIAS NAO TRAB RESCISAO
14,ACORDO TRABALHISTA,20170,QUANT MESES 13º SALARIO,R,200902,39,ACORDO TRABALHISTA,21700,NUM AVOS 13 SALARIO
14,ACORDO TRABALHISTA,23140,NUM DIAS CORRETO MES,R,201302,39,ACORDO TRABALHISTA,25986,NUM DIAS CORRETOS MES
14,ACORDO TRABALHISTA,11790,INDICADOR MATERNIDADE < 01.09.2003,R,200902,39,ACORDO TRABALHISTA,26180,INDICADOR MATERNIDADE < 01/09/2003
14,ACORDO TRABALHISTA,10560,INDIC INSAL 20% SOBRE SALARIO MINIMO,R,201302,39,ACORDO TRABALHISTA,27100,INDIC INSAL 20% SOBRE SALARIO MINIMO
14,ACORDO TRABALHISTA,10570,INDIC INSAL 20% SOBRE SALARIO BASE,R,201208,39,ACORDO TRABALHISTA,27102,INDIC INSAL 20% SOBRE SALARIO BASE
14,ACORDO TRABALHISTA,10580,INDIC INSAL 40% SOBRE SALARIO BASE,R,200902,39,ACORDO TRABALHISTA,27103,INDIC INSAL 40% SOBRE SALARIO BASE
14,ACORDO TRABALHISTA,10590,INSAL 20% SOBRE PISO SAL RESULTADO,R,201302,39,ACORDO TRABALHISTA,27104,INSAL 20% SOBRE PISO SAL RESULTADO
14,ACORDO TRABALHISTA,10600,INSAL 20% SOBRE SALARIO BASE RESULTADO,R,201208,39,ACORDO TRABALHISTA,27106,INSAL 20% SOBRE SALARIO BASE RESULTADO
14,ACORDO TRABALHISTA,10610,INSAL 40% SOBRE SALARIO BASE RESULTADO,R,200902,39,ACORDO TRABALHISTA,27107,INSAL 40% SOBRE SALARIO BASE RESULTADO
14,ACORDO TRABALHISTA,10620,VALOR GRATIFICACAO,R,201208,39,ACORDO TRABALHISTA,27110,VALOR GRATIFICACAO
14,ACORDO TRABALHISTA,10660,QUANT MEDIA HORAS EXTRAS 50% (13º),R,201208,39,ACORDO TRABALHISTA,27120,QUANT MEDIA HORAS EXTRAS 50% (13º)
14,ACORDO TRABALHISTA,10690,MEDIA HORAS EXTRAS 50% 13º SALARIO,R,201208,39,ACORDO TRABALHISTA,27121,MEDIA HORAS EXTRAS 50% 13º SALARIO
14,ACORDO TRABALHISTA,10710,MEDIA ADICIONAL NOTURNO FERIAS,R,201208,39,ACORDO TRABALHISTA,27123,MEDIA ADICIONAL NOTURNO FERIAS
14,ACORDO TRABALHISTA,10780,MEDIA ADICIONAL NOTURNO 13º SALARIO,R,201208,39,ACORDO TRABALHISTA,27124,MEDIA ADICIONAL NOTURNO 13º SALARIO
14,ACORDO TRABALHISTA,10800,QUANT MEDIA ADIC NOTURNO (FERIAS),R,201208,39,ACORDO TRABALHISTA,27125,QUANT MEDIA ADIC NOTURNO (FERIAS)
14,ACORDO TRABALHISTA,10810,QUANT MEDIA HORAS EXTRAS 50% (FERIAS),R,201208,39,ACORDO TRABALHISTA,27126,QUANT MEDIA HORAS EXTRAS 50% (FERIAS)
14,ACORDO TRABALHISTA,10830,MEDIA HORAS EXTRAS 50% FERIAS,R,201208,39,ACORDO TRABALHISTA,27127,MEDIA HORAS EXTRAS 50% FERIAS
14,ACORDO TRABALHISTA,10860,MEDIA ADICIONAL NOTURNO RESCISAO,R,201208,39,ACORDO TRABALHISTA,27130,MEDIA ADICIONAL NOTURNO RESCISAO
14,ACORDO TRABALHISTA,10870,MEDIA HORAS EXTRAS 50% RESCISAO,R,201208,39,ACORDO TRABALHISTA,27131,MEDIA HORAS EXTRAS 50% RESCISAO
14,ACORDO TRABALHISTA,10890,MAIOR REMUNERACAO,R,201208,39,ACORDO TRABALHISTA,27133,MAIOR REMUNERACAO
14,ACORDO TRABALHISTA,10910,INDICADOR ADICIONAL DE HORAS TRABALHADAS,R,201208,39,ACORDO TRABALHISTA,27134,INDICADOR ADICIONAL DE HORAS TRABALHADAS
14,ACORDO TRABALHISTA,10920,ADCIONAL DE HORAS TRABALHADAS RESULTADO,R,201208,39,ACORDO TRABALHISTA,27135,ADCIONAL DE HORAS TRABALHADAS RESULTADO
14,ACORDO TRABALHISTA,11910,VALOR DA GRATIFICAÇÃO FUNÇÃO,R,200902,39,ACORDO TRABALHISTA,27140,VALOR DA GRATIFICAÇÃO FUNÇÃO
14,ACORDO TRABALHISTA,22920,NUMERO DE DIAS UTEIS(DIA DA SEMANA),R,201302,39,ACORDO TRABALHISTA,27148,NUMERO DE DIAS UTEIS(DIA DA SEMANA)
14,ACORDO TRABALHISTA,22930,NUMERO DE SABADO DO MES,R,201302,39,ACORDO TRABALHISTA,27149,NUMERO DE SABADO DO MES
14,ACORDO TRABALHISTA,23175,MEDIA ADCIONAL NOTURNO 20% FERIAS,R,200902,39,ACORDO TRABALHISTA,27361,MEDIA ADCIONAL NOTURNO 20% FERIAS
14,ACORDO TRABALHISTA,20020,QUANT DIAS FERIAS MES,R,200902,39,ACORDO TRABALHISTA,28485,NUM DIAS FERIAS
15,ACORDO TRABALHISTA 2009,23190,DIF.AD.NOTURNO ACM 01495-2008,P,200909,40,ACORDO TRABALHISTA 2009,1101,DIF ADICIONAL NOTURNO 20%
15,ACORDO TRABALHISTA 2009,5000,INSS,D,200909,40,ACORDO TRABALHISTA 2009,7200,INSS MES
15,ACORDO TRABALHISTA 2009,10000,TOTAL PROVENTOS,R,200909,40,ACORDO TRABALHISTA 2009,10000,TOTAL PROVENTOS
15,ACORDO TRABALHISTA 2009,10360,TOTAL PROVENTOS AUX III,R,200909,40,ACORDO TRABALHISTA 2009,10001,TOTAL DE PROVENTOS
15,ACORDO TRABALHISTA 2009,10010,TOTAL DESCONTOS,R,200909,40,ACORDO TRABALHISTA 2009,10100,TOTAL DESCONTOS
15,ACORDO TRABALHISTA 2009,10100,SALARIO LIQUIDO,R,200909,40,ACORDO TRABALHISTA 2009,10200,LIQUIDO A RECEBER
15,ACORDO TRABALHISTA 2009,10050,SALARIO CONTRATUAL,R,200909,40,ACORDO TRABALHISTA 2009,11000,SALARIO CONTRATUAL
15,ACORDO TRABALHISTA 2009,10730,ADICIONAL PERICULOSIDADE RESULTADO,R,200909,40,ACORDO TRABALHISTA 2009,11025,RES PERICULOSIDADE
15,ACORDO TRABALHISTA 2009,10130,BASE CALC AFASTAMENTO,R,200909,40,ACORDO TRABALHISTA 2009,11430,BASE AFASTAMENTO
15,ACORDO TRABALHISTA 2009,10790,BASE CALCULO ADICIONAL NOTURNO,R,200909,40,ACORDO TRABALHISTA 2009,11525,BASE SALARIO HORA EXTRA E AD NOTURNO
15,ACORDO TRABALHISTA 2009,20090,QUANT HORAS TRAB MES (JORNADA TRABALHO),R,200909,40,ACORDO TRABALHISTA 2009,11600,CARGA HORARIA MENSAL
15,ACORDO TRABALHISTA 2009,10020,SALARIO CONT. INSS,R,200909,40,ACORDO TRABALHISTA 2009,12000,BASE INSS MES
15,ACORDO TRABALHISTA 2009,10110,SAL CONTRIB INSS ATE O TETO,R,200909,40,ACORDO TRABALHISTA 2009,12200,BASE INSS LIMITE TETO INSS
15,ACORDO TRABALHISTA 2009,10030,REND TRIB BRUTOS,R,200909,40,ACORDO TRABALHISTA 2009,13000,BASE BRUTA IRRF MES
15,ACORDO TRABALHISTA 2009,10070,BASE CALC IRRF MES,R,200909,40,ACORDO TRABALHISTA 2009,13000,BASE BRUTA IRRF MES
15,ACORDO TRABALHISTA 2009,10080,DEDUCOES IRRF MES,R,200909,40,ACORDO TRABALHISTA 2009,13600,DEDUCOES IRRF MES
15,ACORDO TRABALHISTA 2009,23010,DEDUCOES DEP IRRF,R,200909,40,ACORDO TRABALHISTA 2009,13650,DEDUCAO DEPENDENTE IRRF MES
15,ACORDO TRABALHISTA 2009,20040,QUANT DEP IRRF,R,200909,40,ACORDO TRABALHISTA 2009,13695,NUM DEP IMPOSTO RENDA
15,ACORDO TRABALHISTA 2009,10040,BASE CALC FGTS MES,R,200909,40,ACORDO TRABALHISTA 2009,14000,BASE FGTS MES
15,ACORDO TRABALHISTA 2009,10090,FGTS MES,R,200909,40,ACORDO TRABALHISTA 2009,14300,FGTS MES
15,ACORDO TRABALHISTA 2009,20000,QUANT DIAS TRAB MES,R,200909,40,ACORDO TRABALHISTA 2009,20005,NUM DIAS TRABALHADOS MES
15,ACORDO TRABALHISTA 2009,10510,QUANT TRIENIOS,R,200909,40,ACORDO TRABALHISTA 2009,20205,NUM TRIENIOS
15,ACORDO TRABALHISTA 2009,10530,QUANT QUINQUENIOS,R,200909,40,ACORDO TRABALHISTA 2009,20210,NUM QUINQUENIOS
15,ACORDO TRABALHISTA 2009,20150,QUANT DIAS LICENCA MATERNIDADE,R,200909,40,ACORDO TRABALHISTA 2009,20405,NUM DIAS LICENCA MATERNIDADE
15,ACORDO TRABALHISTA 2009,20070,QUANT HORAS EXTRAS 50%,R,200909,40,ACORDO TRABALHISTA 2009,20600,QTD HORAS EXTRAS 50%
15,ACORDO TRABALHISTA 2009,20210,QUANT HORAS ADICIONAL NOTURNO,R,200909,40,ACORDO TRABALHISTA 2009,21100,QTD ADICIONAL NOTURNO 20%
15,ACORDO TRABALHISTA 2009,20060,QUANT DIAS FALTAS INJUSTIFICADAS,R,200909,40,ACORDO TRABALHISTA 2009,21400,QTD. DIAS FALTAS INJUSTIFICADAS
15,ACORDO TRABALHISTA 2009,20030,QUANT DIAS AFASTAMENTO MES,R,200909,40,ACORDO TRABALHISTA 2009,21604,NUM DIAS AFASTAMENTO MES
15,ACORDO TRABALHISTA 2009,22780,QUANT DIAS NAO TRAB ADMISSAO,R,200909,40,ACORDO TRABALHISTA 2009,21606,NUM DIAS NAO TRAB ADMISSAO
15,ACORDO TRABALHISTA 2009,20170,QUANT MESES 13º SALARIO,R,200909,40,ACORDO TRABALHISTA 2009,21700,NUM AVOS 13 SALARIO
15,ACORDO TRABALHISTA 2009,23140,NUM DIAS CORRETO MES,R,200909,40,ACORDO TRABALHISTA 2009,25986,NUM DIAS CORRETOS MES
